124486  [23218, 49511, 49490, 49486, 44304]
124487  [9812, 46440, 46446, 46442, 15693]
124488  [35602, 35602, 9675, 9675, 9675]
124489  [49466, 38110, 15443, 15443, 15443]
124496  [52654, 23033, 52624, 49410, 52657]
124498  [1540, 36886, 38993, 36902, 36886]
124499  [46004, 6484, 52682, 52682, 7652]
124500  [40517, 26278, 26310, 26312, 40517]
124503  [10300, 46671, 41267, 46671, 23941]
124504  [52654, 52657, 52657, 14418, 49557]
124505  [52514, 20847, 11473, 5939, 20847]
124508  [45813, 52097, 7867, 33030, 14101]
124510  [8, 49480, 49197, 7, 47665]
124514  [1292, 1571, 1267, 14806, 15390]
124516  [45732, 52712, 52712, 9708, 52622]
124518  [52525, 52712, 52525, 52712, 52525]
124519  [52739, 52739, 52739, 1273, 1273]
124520  [52602, 52517, 52517, 26742, 52602]
124521  [17642, 41267, 46453, 46671, 46453]
124522  [7800, 7800, 7800, 7800, 7800]
124524  [7867, 1620, 52735, 52739, 4629]
124528  [49484, 49513, 49490, 49484, 49490]
124531  [37776, 49549, 21168, 7815, 1292]
124533  [46003, 52682, 52739, 4629, 7867]
124534  [19242, 19242, 19242, 19242, 19242]
124536  [11109, 45548, 6975, 11109, 7977]
124539  [14163, 14161, 14163, 14163, 14163]
124542  [32197, 39131, 32197, 7969, 32197]
124544  [1540, 49495, 49758, 49495, 49495]
124545  [52458, 52734, 52452, 52452, 52458]
124548  [8330, 8330, 47834, 8317, 8339]
124550  [13927, 1, 49549, 13927, 13930]
124551  [38784, 38788, 8209, 16793, 38742]
124553  [16567, 1518, 29523, 16567, 1519]
124554  [6909, 4786, 47073, 6752, 51757]
124559  [7218, 6484, 1635, 6518, 6518]
124565  [52654, 21168, 3588, 3588, 3588]
124568  [38199, 38199, 29841, 38199, 21148]
124571  [29532, 9614, 11141, 29542, 11141]
124573  [35271, 35271, 1161, 32818, 30866]
124574  [39050, 1727, 21342, 45548, 1772]
124575  [11560, 30062, 30062, 11586, 52709]
124576  [52682, 13935, 12571, 52739, 45809]
124577  [52739, 52739, 52738, 13927, 1273]
124579  [14823, 49486, 49486, 44304, 49484]
124584  [14823, 39644, 49513, 14823, 49513]
124587  [21078, 21076, 21076, 21076, 21060]
124589  [49511, 45813, 3588, 52739, 52738]
124591  [52738, 12571, 11, 52735, 11]
124592  [4343, 48553, 4342, 48401, 48553]
124594  [52739, 52739, 14782, 52682, 1273]
124595  [9720, 16286, 40600, 16289, 9720]
124601  [52449, 52455, 52654, 49172, 52459]
124606  [52739, 52682, 52682, 52657, 33030]
124609  [7867, 7867, 21210, 4629, 26630]
124612  [21082, 21082, 21080, 21082, 29528]
124614  [8616, 11156, 9622, 8616, 11160]
124615  [42243, 17175, 31192, 17157, 42243]
124617  [10413, 4950, 45700, 23077, 21046]
124620  [4272, 38121, 38121, 38121, 11473]
124622  [44304, 44304, 44304, 44304, 14722]
124625  [52693, 4629, 52739, 52739, 52738]
124628  [7643, 7643, 45548, 7642, 16767]
124629  [49482, 52693, 52739, 52693, 4629]
124630  [52452, 52452, 15218, 52449, 52458]
124632  [49482, 49482, 49482, 52590, 49482]
124633  [9685, 38788, 23647, 3, 38788]
124635  [31719, 43741, 31719, 31718, 31719]
124636  [9, 49484, 49486, 49490, 44307]
124638  [4397, 1273, 46003, 48840, 35911]
124639  [3928, 48840, 43580, 11, 13894]
124644  [52739, 52739, 7867, 52739, 52682]
124645  [45813, 48840, 33030, 14101, 36472]
124647  [15456, 41267, 45246, 45301, 45301]
124648  [4629, 52739, 52738, 52739, 7867]
124649  [52449, 52455, 52459, 41129, 9160]
124650  [15382, 15395, 15395, 15382, 15395]
124657  [13392, 16158, 49466, 13368, 24423]
124659  [14445, 5871, 5877, 5936, 5877]
124661  [52682, 52682, 52735, 45813, 52657]
124665  [52552, 5, 38788, 1, 9685]
124672  [5345, 22095, 3547, 3547, 3547]
124674  [52693, 4629, 52739, 52739, 52738]
124676  [52624, 3588, 3588, 52695, 45813]
124677  [52693, 52738, 52739, 52693, 52735]
124678  [49482, 23632, 52736, 14855, 52736]
124681  [31129, 47665, 8339, 8335, 8332]
124682  [4629, 52739, 52739, 52739, 52738]
124683  [30251, 30255, 30251, 30251, 30255]
124684  [23206, 49484, 23204, 23218, 23206]
124685  [21058, 44304, 49486, 49486, 49513]
124686  [23207, 49513, 49484, 43332, 49513]
124687  [52654, 52657, 52657, 14418, 49557]
124690  [45932, 47830, 47830, 21252, 47830]
124691  [38120, 38120, 38121, 11567, 13287]
124692  [15443, 15443, 15443, 38110, 15443]
124693  [1718, 1714, 5690, 1714, 12465]
124698  [37792, 37792, 5404, 37792, 37792]
124699  [52693, 4629, 52739, 52738, 7867]
124700  [36099, 36099, 37480, 36101, 52594]
124703  [52452, 52449, 52452, 52654, 14917]
124704  [23304, 3, 29583, 52526, 52552]
124708  [23661, 1727, 38266, 30402, 30398]
124712  [52693, 12571, 48840, 52693, 52682]
124716  [47900, 5952, 47900, 4058, 36555]
124717  [30955, 36072, 14951, 6346, 14930]
124719  [52739, 52735, 1273, 52738, 52738]
124721  [12568, 40635, 12568, 3430, 30191]
124724  [14823, 49484, 49486, 14823, 49495]
124725  [52464, 52525, 52622, 52622, 52602]
124726  [10584, 10612, 10584, 8758, 8758]
124727  [7218, 6484, 7218, 6518, 6522]
124729  [47834, 52459, 9870, 52458, 52455]
124731  [5265, 5394, 48119, 5394, 5259]
124732  [52693, 4629, 52739, 52739, 52738]
124733  [1273, 52682, 36521, 7867, 7867]
124736  [52739, 52735, 45813, 52097, 1273]
124737  [52693, 52693, 52693, 52735, 52735]
124738  [6868, 6868, 8048, 6868, 6868]
124739  [41265, 45081, 46313, 41265, 46455]
124740  [52654, 52657, 52694, 14418, 52624]
124744  [30393, 21076, 38318, 38318, 1278]
124749  [48920, 20847, 4272, 11473, 11567]
124750  [6432, 1157, 6452, 6433, 23698]
124752  [52285, 52283, 52283, 52622, 3325]
124760  [52657, 52734, 52654, 52734, 23222]
124761  [3, 4, 44400, 52552, 49546]
124762  [9701, 52682, 3928, 13935, 26630]
124766  [4950, 52682, 12571, 26630, 52682]
124767  [15592, 1726, 52517, 15594, 15594]
124771  [1669, 3795, 45543, 1669, 47633]
124773  [21576, 10700, 10700, 43316, 49549]
124776  [4629, 52739, 52738, 7867, 52739]
124777  [52449, 52459, 52449, 52449, 52449]
124782  [7867, 45809, 4629, 7867, 14806]
124783  [46671, 33030, 21210, 4629, 26630]
124784  [4629, 52739, 52738, 7867, 52739]
124785  [52739, 7867, 52739, 52682, 1620]
124786  [52735, 36493, 52735, 1273, 45809]
124788  [11141, 11137, 45598, 8482, 29532]
124789  [49490, 49490, 49490, 49484, 49490]
124790  [7, 30435, 39230, 8, 1542]
124791  [52739, 52739, 52739, 52738, 13927]
124793  [23647, 52734, 52552, 3, 52552]
124796  [10300, 1542, 45272, 1542, 41267]
124797  [1772, 1772, 1772, 1772, 1772]
124799  [49463, 49463, 7, 49463, 41669]
124803  [48077, 52459, 52458, 52458, 14917]
124807  [21210, 49482, 49482, 49467, 9868]
124810  [19039, 19039, 19039, 19039, 36414]
124815  [37473, 37473, 37473, 3547, 5296]
124817  [48097, 49490, 23218, 44304, 23218]
124819  [19775, 19611, 19612, 19611, 19777]
124822  [52512, 52512, 52517, 52512, 52512]
124825  [52449, 52458, 52452, 52455, 52452]
124827  [52654, 52696, 37917, 14418, 6520]
124830  [49490, 49486, 7809, 49486, 49513]
124831  [52739, 52739, 52739, 1273, 1273]
124832  [52512, 52512, 52517, 52464, 52517]
124833  [49484, 49490, 49486, 49513, 49486]
124836  [14101, 52624, 49557, 52624, 52654]
124837  [6515, 6520, 6518, 6522, 6518]
124838  [15667, 15667, 15667, 5211, 15637]
124840  [11, 11, 52735, 21210, 11]
124841  [8092, 7599, 8092, 8088, 7599]
124842  [37559, 37559, 43436, 10000, 37557]
124843  [52449, 52455, 52459, 52459, 52458]
124847  [45813, 48840, 52738, 52682, 45609]
124848  [3592, 49484, 49484, 49484, 49490]
124850  [33638, 6084, 51578, 44723, 6084]
124851  [6515, 6484, 6515, 9685, 6522]
124852  [24785, 24785, 24404, 24784, 24784]
124853  [1273, 38110, 12544, 52739, 4629]
124854  [11139, 29532, 29542, 29532, 15021]
124855  [25904, 25904, 1823, 25904, 25904]
124856  [24420, 48375, 48375, 48375, 15697]
124859  [3, 3, 4, 52459, 9685]
124860  [41468, 49549, 52682, 48257, 48257]
124864  [52682, 3928, 3928, 3588, 52735]
124869  [43556, 39615, 30206, 30182, 30182]
124870  [49480, 1542, 49197, 49197, 46453]
124878  [50274, 49466, 4277, 48748, 4277]
124881  [52586, 5970, 48743, 7644, 10648]
124882  [3588, 23632, 3588, 38322, 49482]
124888  [52693, 52738, 4629, 52735, 52693]
124891  [11131, 11135, 11132, 11143, 11216]
124892  [52693, 4629, 52739, 52739, 52738]
124894  [36912, 28236, 1772, 1727, 28236]
124897  [9750, 12634, 39292, 4323, 12634]
124899  [46507, 52606, 46507, 46507, 52517]
124900  [11175, 8615, 11174, 11175, 8615]
124904  [14741, 39050, 1772, 39050, 1772]
124908  [24423, 13392, 24423, 13392, 24423]
124912  [23207, 49490, 11384, 44307, 49490]
124913  [46671, 46453, 46671, 1542, 41279]
124918  [1547, 48131, 4769, 48131, 3588]
124923  [52462, 52622, 52462, 52669, 52712]
124924  [29520, 29520, 29520, 8068, 8068]
124928  [3, 4, 3, 48342, 52459]
124930  [23077, 4950, 23077, 10413, 4850]
124932  [49482, 23632, 46643, 38318, 52624]
124933  [3476, 14192, 14194, 14120, 14120]
124935  [15763, 5215, 15763, 15763, 15764]
124937  [48748, 48751, 48748, 48748, 52517]
124938  [48887, 48887, 12522, 48888, 48883]
124940  [47784, 52458, 47784, 52458, 37750]
124941  [24407, 24408, 24406, 8090, 3081]
124943  [28236, 28236, 29560, 23661, 29560]
124944  [29900, 38120, 38122, 38122, 38121]
124946  [15821, 4979, 15820, 15821, 4979]
124947  [11, 7701, 52682, 48840, 52693]
124948  [5915, 50274, 50226, 50274, 48743]
124949  [52682, 40631, 28986, 46057, 28653]
124950  [1546, 1546, 1546, 1546, 1276]
124952  [15584, 29554, 37778, 1772, 1728]
124953  [26243, 30465, 43316, 43316, 30021]
124958  [52459, 49172, 52455, 49482, 52449]
124960  [52455, 48077, 47114, 52458, 52455]
124961  [4629, 7867, 52738, 12571, 12571]
124963  [8090, 8091, 7599, 8090, 8090]
124964  [3588, 3588, 7815, 1547, 3588]
124967  [48383, 48383, 48382, 48385, 48382]
124972  [52458, 52734, 52452, 52452, 52458]
124974  [3433, 14927, 15228, 3433, 15228]
124976  [37696, 11166, 11166, 11166, 8616]
124977  [52452, 52452, 15218, 52449, 52458]
124978  [40517, 43320, 30128, 43320, 43320]
124986  [4629, 52739, 52738, 52739, 7867]
124987  [4629, 52739, 52738, 7867, 52739]
124988  [5, 52682, 1, 52682, 1]
124990  [49466, 49469, 49469, 49466, 31218]
124998  [24828, 41119, 38322, 3588, 3588]
125000  [49482, 23632, 52624, 23632, 24787]
125001  [6545, 23068, 8576, 8566, 7644]
125004  [1635, 5087, 12571, 49482, 12571]
125013  [14192, 14192, 46189, 3476, 14120]
125015  [38218, 8616, 11180, 8613, 29517]
125016  [45292, 6918, 9012, 6918, 14501]
125020  [3928, 52739, 52682, 1273, 7867]
125026  [49484, 49513, 49511, 49490, 49486]
125028  [45809, 52682, 45809, 52682, 45813]
125032  [8612, 8612, 6522, 1635, 7652]
125035  [6459, 6459, 28749, 6472, 6472]
125036  [8616, 8616, 8613, 29517, 8615]
125039  [52682, 1273, 45813, 52657, 45809]
125041  [24421, 49758, 38322, 38322, 52448]
125042  [52693, 52693, 52682, 3928, 14101]
125045  [52693, 4629, 52739, 52739, 52738]
125046  [1, 10315, 24817, 24819, 10315]
125049  [5490, 5509, 5164, 5509, 5227]
125050  [29257, 29257, 29258, 29259, 29259]
125054  [49486, 11313, 23504, 44304, 49495]
125058  [15278, 11216, 29532, 9614, 9619]
125065  [1273, 45813, 1273, 33030, 33030]
125066  [45809, 52682, 1273, 52682, 3928]
125067  [6461, 6461, 28745, 28742, 6461]
125070  [1172, 6487, 44116, 8638, 8638]
125073  [3588, 3588, 38322, 52455, 7815]
125075  [7867, 45809, 49513, 52735, 7867]
125076  [52654, 52624, 52657, 14418, 52624]
125077  [52594, 9160, 9160, 9160, 49469]
125081  [6943, 17802, 6937, 3476, 6937]
125082  [8330, 8330, 47834, 8317, 8339]
125084  [46455, 46453, 1542, 41282, 1542]
125085  [52739, 14782, 52682, 52735, 4626]
125088  [52739, 52739, 52739, 52657, 1273]
125089  [1, 1, 45813, 1, 26630]
125091  [15092, 11176, 15092, 11176, 10688]
125092  [1273, 33030, 52739, 52682, 1273]
125093  [12568, 49806, 6484, 6522, 52657]
125095  [7652, 7652, 7652, 7652, 7653]
125097  [4629, 52693, 35891, 5982, 33030]
125098  [8043, 7903, 7903, 8043, 8043]
125104  [4275, 37480, 37474, 7599, 15667]
125105  [46453, 1542, 41282, 1542, 1542]
125106  [11135, 11131, 9617, 29532, 29532]
125108  [8566, 6518, 1273, 7656, 7652]
125109  [52739, 52739, 52738, 13927, 45813]
125111  [52682, 45813, 1620, 45813, 12571]
125112  [52654, 49557, 52680, 52680, 49557]
125113  [48840, 52735, 9701, 52682, 52682]
125117  [8090, 8091, 7599, 8090, 8091]
125118  [8616, 8616, 23197, 9625, 8616]
125123  [4629, 52739, 52738, 52739, 7867]
125125  [52458, 52452, 52452, 52458, 15218]
125126  [52455, 49482, 9160, 24787, 49482]
125127  [7218, 6484, 1635, 6518, 6518]
125128  [36912, 23661, 28333, 28333, 30398]
125129  [1, 48840, 5, 5, 1278]
125131  [44508, 1270, 1270, 1325, 14806]
125134  [21046, 21576, 21576, 10411, 10413]
125135  [9758, 23207, 49484, 49488, 43332]
125139  [23632, 49276, 22048, 48888, 15393]
125140  [1540, 5, 24787, 38110, 9042]
125141  [7652, 6515, 6520, 6515, 6515]
125142  [52739, 52739, 7867, 52739, 14782]
125143  [52693, 52739, 52739, 52693, 52739]
125145  [52696, 49482, 52736, 24787, 24787]
125149  [45813, 52455, 52738, 45813, 21210]
125154  [24787, 52459, 52695, 52458, 52458]
125155  [52739, 7867, 52739, 52682, 1620]
125160  [11182, 11185, 15270, 9628, 11213]
125168  [44307, 44304, 44304, 44304, 44304]
125170  [52624, 52734, 52680, 52654, 52695]
125171  [33934, 12673, 41285, 33475, 12675]
125174  [49486, 44304, 11313, 49484, 49484]
125175  [39050, 15664, 39050, 39050, 39050]
125176  [11473, 38121, 38122, 38122, 38120]
125179  [49482, 23632, 52736, 14855, 14855]
125180  [31288, 36767, 5673, 36767, 36767]
125182  [49490, 49488, 49486, 49486, 49484]
125195  [14823, 49486, 49486, 44304, 49484]
125196  [52682, 14559, 15259, 15397, 15259]
125197  [13966, 48840, 40520, 45813, 13966]
125200  [52739, 52682, 1273, 52682, 52682]
125201  [9685, 49546, 9685, 38788, 4]
125202  [49482, 49482, 49482, 52458, 52458]
125203  [15667, 3547, 5296, 3547, 15635]
125205  [30348, 31523, 31330, 23042, 23042]
125212  [23647, 23647, 38790, 38788, 38788]
125213  [9685, 23647, 38788, 4, 49546]
125214  [23315, 1635, 1635, 44304, 49490]
125215  [14823, 49495, 49486, 49486, 49486]
125217  [43432, 43432, 5359, 43432, 8041]
125218  [24787, 49482, 49482, 49482, 52694]
125220  [52654, 1270, 14101, 52654, 14418]
125228  [15584, 1728, 1728, 39050, 39050]
125229  [49490, 44304, 11399, 44304, 49490]
125230  [38089, 38089, 38089, 38089, 1289]
125231  [3, 15224, 3, 48342, 3]
125232  [52693, 9918, 52739, 45813, 52738]
125233  [6564, 6564, 6564, 3569, 3569]
125234  [14126, 36627, 14126, 14124, 14124]
125235  [49486, 49486, 49493, 49495, 49511]
125236  [1273, 4629, 45249, 52739, 20842]
125237  [24786, 24786, 4841, 24404, 24785]
125238  [10080, 10080, 1459, 1457, 1459]
125239  [10530, 10530, 10477, 10479, 10530]
125240  [39231, 41176, 41181, 41180, 41182]
125242  [6515, 1635, 6520, 6522, 8566]
125244  [48081, 11, 11, 33030, 52735]
125248  [11313, 49484, 49484, 49486, 49488]
125249  [1267, 15390, 1292, 15390, 14855]
125250  [28744, 28745, 44287, 49514, 28742]
125251  [1270, 1270, 1270, 14855, 619]
125252  [52739, 52739, 1273, 52735, 3928]
125253  [23647, 23647, 3, 23647, 9685]
125254  [23632, 52460, 49482, 52736, 50395]
125256  [24421, 3588, 24421, 4634, 38322]
125257  [6812, 43315, 6812, 52443, 4952]
125267  [52654, 48840, 52657, 52654, 52657]
125270  [8580, 49510, 49510, 49510, 4867]
125271  [6566, 13966, 13894, 1273, 44694]
125282  [52693, 4629, 52739, 52738, 7867]
125284  [38258, 52602, 38742, 38248, 26665]
125285  [52660, 52660, 44680, 13, 52660]
125286  [15397, 8662, 47114, 45728, 45728]
125288  [38402, 4361, 38402, 4361, 38402]
125294  [1273, 3928, 1273, 52682, 52738]
125299  [4, 44400, 49482, 3, 4]
125300  [14190, 46189, 14170, 14170, 46189]
125301  [52693, 4629, 52739, 52739, 52738]
125302  [9685, 9685, 52552, 23647, 23647]
125304  [52455, 40507, 46376, 52455, 52449]
125312  [49490, 44307, 11399, 44304, 49490]
125316  [52452, 52458, 52449, 15218, 52449]
125317  [52682, 45813, 52693, 52739, 1273]
125318  [33030, 52682, 3928, 1273, 33030]
125319  [1278, 1325, 48131, 7815, 7815]
125321  [1273, 52738, 13966, 52682, 52682]
125322  [29517, 11174, 8615, 9696, 8615]
125323  [4629, 52739, 52738, 52739, 7867]
125324  [7945, 10095, 10095, 10095, 27318]
125329  [49484, 49513, 49511, 49490, 49486]
125331  [52739, 1546, 52657, 52682, 48840]
125333  [52712, 52443, 52622, 52712, 52622]
125334  [52739, 7867, 52735, 52739, 4629]
125340  [52654, 52657, 49557, 52680, 52680]
125341  [14823, 14823, 46776, 14823, 49513]
125342  [36539, 8793, 23610, 38271, 8793]
125343  [28966, 52682, 45609, 52682, 52682]
125345  [1273, 6515, 6520, 6518, 6520]
125347  [23067, 21437, 23067, 14610, 23067]
125348  [52735, 52735, 45813, 52682, 3928]
125349  [9701, 52682, 1273, 52682, 48418]
125352  [22120, 11210, 1571, 11201, 11210]
125353  [6463, 6469, 6469, 6469, 44292]
125354  [9685, 5, 9685, 4, 52555]
125355  [48383, 29958, 48385, 18156, 29963]
125356  [33030, 33030, 3928, 389, 1273]
125357  [52449, 3453, 52455, 49482, 52459]
125363  [52458, 52452, 15218, 52449, 52458]
125364  [1553, 1553, 3268, 1318, 1318]
125365  [39124, 49549, 13930, 3928, 52682]
125366  [43412, 11128, 14842, 7013, 7016]
125372  [11313, 49511, 1266, 23504, 49484]
125373  [29533, 14919, 29533, 10309, 29533]
125378  [9685, 23647, 45548, 9685, 38790]
125380  [52654, 10042, 49490, 49490, 49490]
125381  [49482, 49482, 24787, 14610, 52694]
125385  [52617, 52669, 52669, 52669, 52669]
125386  [14129, 14129, 37877, 14161, 14163]
125388  [6515, 6520, 6518, 6522, 6518]
125389  [29720, 6520, 7218, 49804, 7218]
125392  [48418, 45811, 52243, 52452, 48416]
125396  [43435, 43434, 43432, 43435, 5314]
125398  [52452, 49482, 49482, 43695, 7390]
125400  [35905, 35911, 35911, 35911, 13966]
125403  [6938, 48160, 14120, 6943, 46189]
125406  [15637, 11080, 15637, 7883, 15667]
125407  [15211, 15211, 9118, 15211, 15211]
125410  [6501, 6485, 29949, 29949, 29949]
125411  [15584, 28237, 15584, 1728, 1728]
125413  [48920, 8337, 20847, 38120, 38121]
125414  [41222, 46917, 41224, 46917, 31035]
125415  [49513, 49513, 49513, 44299, 49486]
125417  [4950, 40958, 4856, 43315, 26244]
125419  [14855, 3588, 15390, 14855, 1547]
125424  [52734, 52452, 52458, 52449, 15218]
125425  [15838, 15838, 30958, 2920, 36072]
125427  [49513, 49495, 49488, 44307, 44307]
125429  [5, 52693, 48840, 52735, 52682]
125431  [49490, 44304, 49486, 1619, 49490]
125432  [52739, 52739, 7867, 52739, 52682]
125436  [15390, 15390, 7360, 14806, 14855]
125439  [21046, 47852, 43315, 4850, 23077]
125440  [43689, 43689, 43695, 43698, 43690]
125442  [44281, 29539, 6468, 28743, 15056]
125445  [8615, 48125, 8616, 8616, 8615]
125448  [49490, 49488, 49490, 49486, 44304]
125450  [24786, 24786, 52668, 24785, 24785]
125451  [1266, 1291, 1278, 1772, 1772]
125453  [52449, 52449, 52449, 52449, 50322]
125455  [45809, 36521, 24787, 4629, 4629]
125457  [12152, 29217, 15069, 8616, 29217]
125459  [52739, 7867, 52739, 7867, 49482]
125463  [19748, 21181, 21182, 21181, 15804]
125465  [48607, 6518, 6518, 1273, 1273]
125469  [13930, 52682, 3928, 38610, 14429]
125470  [44400, 4, 44400, 52552, 4]
125474  [23647, 1, 3, 5, 9685]
125476  [4629, 52739, 52738, 52739, 7867]
125477  [14122, 14122, 14122, 14120, 14120]
125478  [29477, 29553, 29479, 29477, 29477]
125479  [43803, 43824, 43803, 43824, 4384]
125480  [12568, 52693, 52682, 13394, 52682]
125482  [52693, 4629, 52739, 52739, 52738]
125486  [49540, 48090, 52620, 52590, 48397]
125488  [48716, 11254, 48716, 7644, 7644]
125489  [21342, 1727, 52573, 21343, 21342]
125490  [3, 38816, 49546, 38812, 3]
125491  [5342, 37480, 5345, 12412, 5346]
125492  [52680, 52654, 14101, 52654, 52624]
125493  [46671, 45272, 46671, 1542, 21239]
125495  [52624, 38317, 52680, 14418, 52680]
125499  [11143, 11145, 11147, 11143, 11147]
125500  [52739, 7867, 52739, 52682, 1620]
125501  [30296, 10322, 23238, 10433, 23238]
125503  [6520, 6520, 52738, 6522, 6520]
125510  [47834, 52459, 9870, 52458, 52452]
125511  [11175, 11174, 11174, 9612, 11175]
125512  [4626, 11254, 48716, 8576, 10560]
125514  [52512, 52517, 52445, 52592, 52445]
125518  [15809, 7867, 7867, 52739, 6241]
125519  [8704, 15266, 26882, 15266, 8704]
125523  [52458, 14610, 52455, 45813, 3928]
125528  [48920, 20847, 20847, 48920, 20847]
125529  [21218, 4745, 21218, 41090, 10454]
125532  [52712, 52617, 15397, 52712, 7867]
125533  [50274, 50274, 49466, 4277, 4277]
125536  [23632, 24420, 14610, 23033, 52694]
125537  [4629, 52739, 52739, 52738, 7867]
125540  [14610, 23033, 23632, 52736, 38318]
125546  [11590, 48761, 45719, 48761, 41100]
125547  [10411, 23077, 10411, 21046, 6556]
125548  [29519, 52455, 52694, 52694, 52696]
125550  [41285, 12675, 19066, 32550, 41267]
125554  [49557, 3588, 38322, 48131, 48131]
125557  [52455, 52654, 49557, 49557, 52654]
125558  [48873, 50272, 50272, 48777, 1580]
125559  [23647, 45908, 15443, 3, 42936]
125565  [24786, 24406, 24404, 1324, 24786]
125568  [4, 5, 11208, 44400, 5]
125572  [12571, 3457, 12568, 48716, 12571]
125573  [7, 8, 49480, 49480, 49480]
125575  [52739, 52739, 7867, 52739, 52682]
125576  [48745, 48745, 49469, 1579, 52594]
125580  [4629, 52739, 52738, 52739, 7867]
125581  [38993, 1540, 36891, 36843, 1540]
125584  [14214, 23417, 25104, 4862, 24540]
125585  [14917, 52452, 7296, 7296, 52452]
125587  [52452, 52680, 52624, 52680, 49557]
125589  [11129, 11132, 9617, 11139, 15021]
125592  [22165, 13972, 45641, 21165, 7815]
125593  [52452, 52458, 52449, 15218, 52449]
125594  [49410, 24787, 52696, 52696, 52696]
125598  [22417, 22417, 9625, 9625, 8613]
125599  [52735, 1273, 48840, 45813, 1273]
125601  [52682, 3588, 31889, 28653, 52682]
125616  [3, 41737, 52526, 38774, 52526]
125617  [49484, 49490, 49490, 49490, 49486]
125618  [49466, 49469, 49469, 49466, 31218]
125620  [15069, 14350, 29217, 8616, 9622]
125622  [49490, 49513, 49490, 44304, 49490]
125623  [14174, 14161, 49476, 14182, 14164]
125628  [5630, 588, 12507, 3481, 588]
125629  [14190, 14186, 14122, 14122, 14172]
125630  [45809, 52682, 1273, 52682, 3928]
125635  [15001, 11232, 11230, 46453, 6796]
125636  [21181, 49490, 49488, 49486, 11313]
125638  [40961, 29376, 4856, 35322, 4856]
125639  [37856, 52386, 12003, 52386, 38191]
125642  [51057, 3139, 8069, 30432, 3139]
125643  [50478, 50755, 15177, 49332, 49332]
125646  [52693, 4629, 52739, 52739, 52738]
125647  [41119, 52617, 14610, 52736, 24787]
125649  [7652, 6515, 6520, 6515, 6515]
125652  [45809, 52682, 50424, 52682, 1273]
125655  [47834, 52459, 9870, 52452, 52459]
125661  [13505, 4382, 13433, 13440, 13404]
125662  [52734, 52734, 52734, 49557, 23708]
125663  [1635, 52458, 5, 12571, 52682]
125664  [7867, 1620, 52735, 52739, 7867]
125665  [1550, 1549, 7934, 1579, 16281]
125667  [52739, 52739, 7867, 52739, 52682]
125672  [11567, 11473, 20847, 48920, 11473]
125673  [49490, 49488, 49490, 49513, 49490]
125674  [14823, 49495, 52738, 52739, 49495]
125675  [52449, 52696, 3588, 52696, 14917]
125678  [52739, 52739, 52682, 52738, 52738]
125684  [1325, 52694, 52679, 52654, 1292]
125688  [49484, 49513, 49513, 49490, 44307]
125690  [24420, 24420, 38317, 5634, 24420]
125691  [13377, 3, 49517, 13377, 33565]
125692  [15177, 52622, 52512, 52512, 52517]
125693  [41737, 52529, 8039, 38816, 3]
125694  [8090, 8091, 7599, 8090, 8091]
125696  [49336, 49336, 49338, 6564, 6536]
125697  [11567, 48920, 38120, 38122, 11473]
125698  [14101, 49482, 48416, 49482, 24421]
125699  [7867, 52738, 4629, 52654, 40635]
125700  [8002, 8163, 8002, 32530, 8002]
125701  [49484, 49484, 49484, 49484, 49490]
125702  [52618, 48113, 44543, 44543, 44543]
125703  [24420, 52459, 24787, 52734, 52736]
125707  [3928, 36625, 13930, 49266, 13930]
125710  [52668, 52617, 52669, 48092, 52514]
125711  [36888, 1540, 1540, 36893, 36886]
125714  [48418, 14552, 14552, 14552, 24421]
125715  [37473, 37479, 15667, 15667, 37473]
125716  [48265, 48265, 32822, 32825, 11300]
125718  [1273, 49482, 45813, 49482, 45809]
125719  [5, 48840, 11, 45809, 3928]
125721  [276, 21389, 21396, 21389, 21389]
125724  [38092, 38092, 29863, 38092, 38092]
125727  [23647, 44400, 1, 3, 4]
125729  [15667, 5296, 4277, 4277, 15667]
125730  [48879, 48879, 48883, 48879, 48883]
125740  [11902, 40417, 40435, 1185, 1185]
125741  [49534, 49537, 1520, 49534, 49345]
125746  [6515, 1635, 8566, 6518, 6518]
125750  [1635, 6484, 6522, 52657, 6518]
125753  [6909, 4786, 47073, 6752, 51757]
125766  [28442, 21076, 28442, 1278, 21076]
125774  [16569, 16569, 9643, 15086, 6912]
125775  [52654, 49410, 52657, 52694, 14418]
125781  [24406, 24404, 1324, 24786, 24408]
125783  [6520, 6484, 6520, 21168, 7652]
125785  [10605, 50296, 4, 23654, 50388]
125786  [49758, 37558, 37560, 37375, 49758]
125793  [38288, 13368, 24423, 13392, 24423]
125795  [1635, 1635, 1635, 1635, 1635]
125797  [52739, 52739, 52739, 52682, 52735]
125799  [19706, 19706, 19704, 19708, 19594]
125806  [46671, 41267, 1542, 46453, 46453]
125807  [52668, 52669, 11, 52630, 52617]
125812  [47974, 52592, 52592, 52592, 47974]
125813  [52739, 52735, 1273, 45813, 52735]
125814  [52654, 49410, 52657, 52694, 14418]
125815  [29900, 11473, 11567, 5871, 11473]
125816  [37899, 32825, 32826, 32826, 37899]
125821  [29533, 47511, 51569, 7867, 52682]
125824  [5285, 52552, 38790, 23647, 52552]
125828  [52458, 52458, 52449, 52455, 52458]
125830  [52735, 12571, 3928, 52682, 36472]
125831  [49484, 49490, 49490, 49490, 49486]
